1,126.495443,108.528300,17.967143
2,70.453265,60.958203,9.495062
3,50.888356,44.291248,6.597108
4,39.172995,34.190475,4.982519
5,33.334292,29.287754,4.046538
6,28.612769,25.068876,3.543893
7,25.464749,22.403076,3.061673
8,23.230449,20.444312,2.786137
9,20.825459,18.234160,2.591299
10,18.900356,16.496499,2.403857
11,17.623348,15.369932,2.253416
12,17.011088,14.794151,2.216938
13,16.402939,14.190886,2.212053
14,15.213740,13.093969,2.119771
15,14.462327,12.400434,2.061893
16,13.537663,11.525405,2.012258

2,1,1,116.396185,0.004854,116.397688,41.499761,26.497764,48.379193,116.397813
3,1,2,116.922518,0.006193,116.923277,78.371021,13.764918,24.754522,116.923401
3,2,1,76.651306,12.486378,76.652284,0.007666,27.053842,49.566153,76.652408
4,1,3,114.916910,0.007744,114.917434,88.794084,9.424704,16.668951,114.917558
4,2,2,62.194545,0.007284,62.195303,23.380413,13.775159,25.005303,62.195425
4,3,1,77.080065,32.353312,77.081037,0.003793,27.070281,49.984434,77.081155
5,1,4,116.470571,0.007390,116.470965,96.711552,7.079555,12.640825,116.471089
5,2,3,62.587628,0.009598,62.588134,36.439605,9.342922,16.775642,62.588255
5,3,2,44.786734,0.006896,44.787501,5.629962,13.883723,25.233346,44.787625
5,4,1,77.531770,41.819499,77.532750,0.002724,27.265918,50.241260,77.532872
6,1,5,115.349987,0.006077,115.350326,99.454050,5.695771,10.151822,115.350452
6,2,4,61.772967,0.007687,61.773344,41.902854,7.159670,12.671068,61.773470
6,3,3,43.193004,0.009618,43.193508,17.073498,9.315679,16.773610,43.193628
6,4,2,39.243945,3.403935,39.244429,0.009838,13.844938,25.351718,39.244554
6,5,1,77.566345,48.412228,77.567329,0.002662,27.289567,50.251835,77.567459
7,1,6,115.854535,0.007405,115.854802,102.335166,4.832039,8.630814,115.854937
7,2,5,62.075210,0.008083,62.075504,45.929500,5.774251,10.323194,62.075582
7,3,4,43.138911,0.008214,43.139291,23.321543,7.086761,12.690404,43.139417
7,4,3,34.596546,0.012142,34.597093,8.248755,9.381146,16.929193,34.597221
7,5,2,39.937581,10.220837,39.938069,0.007600,14.063804,25.826364,39.938196
7,6,1,78.817805,53.275486,78.818778,0.002624,27.748616,51.044298,78.818900
8,1,7,120.128664,0.007002,120.128895,107.984593,4.296886,7.779127,120.129018
8,2,6,64.120954,0.007792,64.121226,49.837313,5.065237,9.160495,64.121349
8,3,5,44.723091,0.007758,44.723394,28.068418,5.921924,10.682991,44.723516
