191267, 0.006372
1963, 0.013419
1963, 0.008915
0, 0.007328
1963, 0.007333
1963, 0.007841
0, 0.007072
10336, 0.007852
10336, 0.008845
10336, 0.009695
10336, 0.010535
10336, 0.011349
10336, 0.012083
10336, 0.012758
10336, 0.013423
10336, 0.014047
10336, 0.014635
10336, 0.015196
10336, 0.015732
10336, 0.016244
10336, 0.016736
10336, 0.017206
10336, 0.017658
10336, 0.018094
10336, 0.018514
10336, 0.018917
10336, 0.019308
10336, 0.019685
10336, 0.020050
10336, 0.020403
10336, 0.020745
10336, 0.021076
10336, 0.021397
10336, 0.021708
10336, 0.022010
10336, 0.022304
10336, 0.022588
10336, 0.022865
10336, 0.023134
10336, 0.023395
10336, 0.023649
10336, 0.023896
10336, 0.024136
10336, 0.024370
10336, 0.024597
10336, 0.024818
10336, 0.025034
10336, 0.025244
10336, 0.025448
10336, 0.025647
10336, 0.025841
10336, 0.026030
10336, 0.026214
10336, 0.026393
10336, 0.026568
10336, 0.026738
10336, 0.026904
10336, 0.027066
10336, 0.027224
10336, 0.027378
10336, 0.027528
10336, 0.027675
10336, 0.027818
10336, 0.027957
10336, 0.028093
10336, 0.028226
10336, 0.028355
10336, 0.028481
10336, 0.028605
10336, 0.028725
10336, 0.028842
10336, 0.028957
10336, 0.029069
10336, 0.029178
10336, 0.029285
10336, 0.029389
10336, 0.029491
10336, 0.029590
10336, 0.029687
10336, 0.029782
10336, 0.029874
10336, 0.029965
10336, 0.030053
10336, 0.030139
10336, 0.030224
10336, 0.030306
10336, 0.030387
10336, 0.030465
10336, 0.030542
10336, 0.030617
10336, 0.030691
10336, 0.030762
10336, 0.030833
10336, 0.030901
10336, 0.030968
10336, 0.031034
10336, 0.031098
10336, 0.031160
10336, 0.031222
10336, 0.031281
10336, 0.031340
10336, 0.031397
10336, 0.031453
10336, 0.031508
10336, 0.031562
10336, 0.031614
10336, 0.031665
10336, 0.031715
10336, 0.031764
10336, 0.031812
10336, 0.031859
10336, 0.031905
10336, 0.031950
10336, 0.031994
10336, 0.032037
10336, 0.032079
10336, 0.032120
10336, 0.032161
10336, 0.032200
10336, 0.032239
10336, 0.032277
10336, 0.032314
10336, 0.032350
10336, 0.032385
10336, 0.032420
10336, 0.032454
10336, 0.032487
10336, 0.032520
10336, 0.032552
10336, 0.032583
10336, 0.032614
10336, 0.032644
10336, 0.032673
10336, 0.032702
10336, 0.032730
10336, 0.032758
10336, 0.032785
10336, 0.032811
10336, 0.032837
10336, 0.032862
10336, 0.032887
10336, 0.032912
10336, 0.032935
10336, 0.032959
10336, 0.032982
10336, 0.033004
10336, 0.033026
10336, 0.033048
10336, 0.033069
10336, 0.033090
10336, 0.033110
10336, 0.033130
10336, 0.033149
10336, 0.033169
10336, 0.033187
10336, 0.033206
10336, 0.033224
10336, 0.033241
10336, 0.033259
10336, 0.033276
10336, 0.033292
10336, 0.033309
10336, 0.033325
10336, 0.033340
10336, 0.033356
10336, 0.033371
10336, 0.033386
10336, 0.033400
10336, 0.033414
10336, 0.033428
10336, 0.033442
10336, 0.033455
10336, 0.033469
10336, 0.033482
10336, 0.033494
10336, 0.033507
10336, 0.033519
10336, 0.033531
10336, 0.033543
10336, 0.033554
10336, 0.033565
10336, 0.033577
10336, 0.033587
10336, 0.033598
10336, 0.033609
10336, 0.033619
10336, 0.033629
10336, 0.033639
10336, 0.033649
10336, 0.033658
10336, 0.033668
10336, 0.033677
10336, 0.033686
10336, 0.033695
10336, 0.033703
10336, 0.033712
10336, 0.033720
10336, 0.033729
10336, 0.033737
10336, 0.033745
10336, 0.033752
10336, 0.033760
10336, 0.033768
10336, 0.033775
10336, 0.033782
10336, 0.033789
10336, 0.033796
10336, 0.033803
10336, 0.033810
10336, 0.033817
10336, 0.033823
10336, 0.033830
10336, 0.033836
10336, 0.033842
10336, 0.033848
10336, 0.033854
10336, 0.033860
10336, 0.033866
10336, 0.033871
10336, 0.033877
10336, 0.033882
10336, 0.033888
10336, 0.033893
10336, 0.033898
10336, 0.033903
10336, 0.033908
10336, 0.033913
10336, 0.033918
10336, 0.033923
10336, 0.033927
10336, 0.033932
10336, 0.033936
10336, 0.033941
10336, 0.033945
10336, 0.033950
10336, 0.033954
10336, 0.033958
10336, 0.033962
10336, 0.033966
10336, 0.033970
10336, 0.033974
10336, 0.033978
10336, 0.033981
10336, 0.033985
10336, 0.033989
10336, 0.033992
10336, 0.033996
10336, 0.033999
10336, 0.034002
10336, 0.034006
10336, 0.034009
10336, 0.034012
10336, 0.034015
10336, 0.034018
10336, 0.034022
10336, 0.034025
10336, 0.034027
10336, 0.034030
10336, 0.034033
10336, 0.034036
10336, 0.034039
10336, 0.034042
10336, 0.034044
10336, 0.034047
10336, 0.034049
10336, 0.034052
10336, 0.034055
10336, 0.034057
10336, 0.034059
10336, 0.034062
10336, 0.034064
10336, 0.034066
10336, 0.034069
10336, 0.034071
10336, 0.034073
10336, 0.034075
10336, 0.034078
10336, 0.034080
10336, 0.034082
10336, 0.034084
10336, 0.034086
10336, 0.034088
10336, 0.034090
10336, 0.034092
10336, 0.034093
10336, 0.034095
10336, 0.034097
10336, 0.034099
10336, 0.034101
10336, 0.034102
10336, 0.034104
10336, 0.034106
10336, 0.034107
10336, 0.034109
10336, 0.034111
10336, 0.034112
10336, 0.034114
10336, 0.034115
10336, 0.034117
10336, 0.034118
10336, 0.034120
10336, 0.034121
10336, 0.034123
10336, 0.034124
10336, 0.034125
10336, 0.034127
10336, 0.034128
10336, 0.034129
10336, 0.034131
10336, 0.034132
10336, 0.034133
10336, 0.034135
10336, 0.034136
10336, 0.034137
10336, 0.034138
10336, 0.034139
10336, 0.034140
10336, 0.034142
10336, 0.034143
10336, 0.034144
10336, 0.034145
10336, 0.034146
10336, 0.034147
10336, 0.034148
10336, 0.034149
10336, 0.034150
10336, 0.034151
10336, 0.034152
10336, 0.034153
10336, 0.034154
10336, 0.034155
10336, 0.034156
10336, 0.034157
10336, 0.034157
10336, 0.034158
10336, 0.034159
10336, 0.034160
10336, 0.034161
10336, 0.034162
10336, 0.034163
10336, 0.034163
10336, 0.034164
10336, 0.034165
10336, 0.034166
10336, 0.034166
10336, 0.034167
10336, 0.034168
10336, 0.034169
10336, 0.034169
10336, 0.034170
10336, 0.034171
10336, 0.034171
10336, 0.034172
10336, 0.034173
10336, 0.034173
10336, 0.034174
10336, 0.034175
10336, 0.034175
10336, 0.034176
10336, 0.034177
10336, 0.034177
10336, 0.034178
10336, 0.034178
10336, 0.034179
10336, 0.034179
10336, 0.034180
10336, 0.034181
10336, 0.034181
10336, 0.034182
10336, 0.034182
10336, 0.034183
10336, 0.034183
10336, 0.034184
10336, 0.034184
10336, 0.034185
10336, 0.034185
10336, 0.034186
10336, 0.034186
10336, 0.034187
10336, 0.034187
10336, 0.034187
10336, 0.034188
10336, 0.034188
10336, 0.034189
10336, 0.034189
10336, 0.034190
10336, 0.034190
10336, 0.034190
10336, 0.034191
10336, 0.034191
10336, 0.034192
10336, 0.034192
10336, 0.034192
10336, 0.034193
10336, 0.034193
10336, 0.034193
10336, 0.034194
10336, 0.034194
10336, 0.034195
10336, 0.034195
10336, 0.034195
10336, 0.034196
10336, 0.034196
10336, 0.034196
10336, 0.034197
10336, 0.034197
10336, 0.034197
10336, 0.034197
10336, 0.034198
10336, 0.034198
10336, 0.034198
10336, 0.034199
10336, 0.034199
10336, 0.034199
10336, 0.034199
10336, 0.034200
10336, 0.034200
10336, 0.034200
10336, 0.034201
10336, 0.034201
10336, 0.034201
10336, 0.034201
10336, 0.034202
10336, 0.034202
10336, 0.034202
10336, 0.034202
10336, 0.034203
10336, 0.034203
10336, 0.034203
10336, 0.034203
10336, 0.034203
10336, 0.034204
10336, 0.034204
10336, 0.034204
10336, 0.034204
10336, 0.034205
10336, 0.034205
10336, 0.034205
10336, 0.034205
10336, 0.034205
10336, 0.034206
10336, 0.034206
10336, 0.034206
10336, 0.034206
10336, 0.034206
10336, 0.034206
10336, 0.034207
10336, 0.034207
10336, 0.034207
10336, 0.034207
10336, 0.034207
10336, 0.034208
10336, 0.034208
10336, 0.034208
10336, 0.034208
10336, 0.034208
10336, 0.034208
10336, 0.034209
10336, 0.034209
10336, 0.034209
10336, 0.034209
10336, 0.034209
10336, 0.034209
10336, 0.034209
10336, 0.034210
10336, 0.034210
10336, 0.034210
10336, 0.034210
10336, 0.034210
10336, 0.034210
10336, 0.034210
10336, 0.034210
10336, 0.034211
10336, 0.034211
10336, 0.034211
10336, 0.034211
10336, 0.034211
10336, 0.034211
10336, 0.034211
10336, 0.034211
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034212
10336, 0.034213
10336, 0.034213
10336, 0.034213
